timestamp_iso,timestamp_epoch,t_rel_s,value_raw,value_clipped
2025-12-04T16:42:54.034Z,1764866574.034751,92.610836,0.100000,0.100000
2025-12-04T16:42:54.034Z,1764866574.034751,92.610836,0.100000,0.100000
2025-12-04T16:42:54.086Z,1764866574.086502,92.662587,0.100000,0.100000
2025-12-04T16:42:54.118Z,1764866574.118008,92.694093,0.100000,0.100000
2025-12-04T16:42:54.124Z,1764866574.124101,92.700186,0.100000,0.100000
2025-12-04T16:42:54.151Z,1764866574.151903,92.727988,0.100000,0.100000
2025-12-04T16:42:54.165Z,1764866574.165454,92.741539,0.100000,0.100000
2025-12-04T16:42:54.215Z,1764866574.215072,92.791157,0.100000,0.100000
2025-12-04T16:42:54.219Z,1764866574.219128,92.795213,0.100000,0.100000
2025-12-04T16:42:54.256Z,1764866574.256158,92.832243,0.100000,0.100000
2025-12-04T16:42:54.287Z,1764866574.287858,92.863943,0.100000,0.100000
2025-12-04T16:42:54.308Z,1764866574.308739,92.884825,0.100000,0.100000
2025-12-04T16:42:54.348Z,1764866574.348733,92.924818,0.100000,0.100000
2025-12-04T16:42:54.369Z,1764866574.369206,92.945291,0.100000,0.100000
2025-12-04T16:42:54.377Z,1764866574.377298,92.953383,0.100000,0.100000
2025-12-04T16:42:54.414Z,1764866574.414737,92.990822,0.100000,0.100000
2025-12-04T16:42:54.414Z,1764866574.414737,92.990822,0.100000,0.100000
2025-12-04T16:42:54.462Z,1764866574.462048,93.038133,0.100000,0.100000
2025-12-04T16:42:54.478Z,1764866574.478149,93.054234,0.100000,0.100000
2025-12-04T16:42:54.503Z,1764866574.503491,93.079576,0.100000,0.100000
2025-12-04T16:42:54.540Z,1764866574.540967,93.117053,0.100000,0.100000
2025-12-04T16:42:54.540Z,1764866574.540967,93.117053,0.100000,0.100000
2025-12-04T16:42:54.588Z,1764866574.588973,93.165058,0.100000,0.100000
2025-12-04T16:42:54.588Z,1764866574.588973,93.165058,0.100000,0.100000
2025-12-04T16:42:54.633Z,1764866574.633867,93.209952,0.100000,0.100000
2025-12-04T16:42:54.651Z,1764866574.651755,93.227840,0.100000,0.100000
2025-12-04T16:42:54.667Z,1764866574.667774,93.243859,0.100000,0.100000
2025-12-04T16:42:54.720Z,1764866574.720581,93.296666,0.100000,0.100000
2025-12-04T16:42:54.730Z,1764866574.730291,93.306376,0.100000,0.100000
2025-12-04T16:42:54.769Z,1764866574.769857,93.345942,0.100000,0.100000
2025-12-04T16:42:54.769Z,1764866574.769857,93.345942,0.100000,0.100000
2025-12-04T16:42:54.812Z,1764866574.812879,93.388964,0.100000,0.100000
2025-12-04T16:42:54.820Z,1764866574.820985,93.397070,0.100000,0.100000
2025-12-04T16:42:54.856Z,1764866574.856685,93.432770,0.100000,0.100000
2025-12-04T16:42:54.887Z,1764866574.887081,93.463166,0.100000,0.100000
2025-12-04T16:42:54.919Z,1764866574.919754,93.495839,0.100000,0.100000
2025-12-04T16:42:54.919Z,1764866574.919754,93.495839,0.100000,0.100000
2025-12-04T16:42:54.951Z,1764866574.951467,93.527552,0.100000,0.100000
2025-12-04T16:42:54.987Z,1764866574.987102,93.563187,0.100000,0.100000
2025-12-04T16:42:55.018Z,1764866575.018620,93.594706,0.100000,0.100000
2025-12-04T16:42:55.024Z,1764866575.024682,93.600767,0.100000,0.100000
2025-12-04T16:42:55.051Z,1764866575.051894,93.627980,0.100000,0.100000
2025-12-04T16:42:55.094Z,1764866575.094212,93.670297,0.100000,0.100000
2025-12-04T16:42:55.094Z,1764866575.094212,93.670297,0.100000,0.100000
2025-12-04T16:42:55.141Z,1764866575.141939,93.718024,0.100000,0.100000
2025-12-04T16:42:55.141Z,1764866575.141939,93.718024,0.100000,0.100000
2025-12-04T16:42:55.173Z,1764866575.173873,93.749959,0.100000,0.100000
2025-12-04T16:42:55.209Z,1764866575.209906,93.785991,0.100000,0.100000
2025-12-04T16:42:55.223Z,1764866575.223550,93.799635,0.100000,0.100000
2025-12-04T16:42:55.261Z,1764866575.261130,93.837215,0.100000,0.100000
2025-12-04T16:42:55.277Z,1764866575.277305,93.853390,0.100000,0.100000
2025-12-04T16:42:55.300Z,1764866575.300952,93.877038,0.100000,0.100000
2025-12-04T16:42:55.338Z,1764866575.338174,93.914259,0.100000,0.100000
2025-12-04T16:42:55.346Z,1764866575.346278,93.922363,0.100000,0.100000
2025-12-04T16:42:55.380Z,1764866575.380661,93.956747,0.100000,0.100000
2025-12-04T16:42:55.435Z,1764866575.435577,94.011662,0.100000,0.100000
2025-12-04T16:42:55.435Z,1764866575.435577,94.011662,0.100000,0.100000
2025-12-04T16:42:55.483Z,1764866575.483809,94.059895,0.100000,0.100000
2025-12-04T16:42:55.483Z,1764866575.483809,94.059895,0.100000,0.100000
2025-12-04T16:42:55.523Z,1764866575.523958,94.100043,0.100000,0.100000
2025-12-04T16:42:55.525Z,1764866575.525979,94.102064,0.100000,0.100000
2025-12-04T16:42:55.555Z,1764866575.555552,94.131637,0.100000,0.100000
2025-12-04T16:42:55.576Z,1764866575.576989,94.153074,0.100000,0.100000
2025-12-04T16:42:55.614Z,1764866575.614511,94.190596,0.100000,0.100000
2025-12-04T16:42:55.619Z,1764866575.619077,94.195163,0.100000,0.100000
2025-12-04T16:42:55.666Z,1764866575.666604,94.242689,0.100000,0.100000
2025-12-04T16:42:55.666Z,1764866575.666604,94.242689,0.100000,0.100000
2025-12-04T16:42:55.702Z,1764866575.702439,94.278524,0.100000,0.100000
2025-12-04T16:42:55.730Z,1764866575.730261,94.306346,0.100000,0.100000
2025-12-04T16:42:55.745Z,1764866575.745936,94.322021,0.100000,0.100000
2025-12-04T16:42:55.786Z,1764866575.786939,94.363024,0.100000,0.100000
2025-12-04T16:42:55.815Z,1764866575.815106,94.391191,0.100000,0.100000
2025-12-04T16:42:55.824Z,1764866575.824537,94.400622,0.100000,0.100000
2025-12-04T16:42:55.872Z,1764866575.872247,94.448332,0.100000,0.100000
2025-12-04T16:42:55.872Z,1764866575.872247,94.448332,0.100000,0.100000
2025-12-04T16:42:55.908Z,1764866575.908345,94.484430,0.100000,0.100000
2025-12-04T16:42:55.935Z,1764866575.935449,94.511534,0.100000,0.100000
2025-12-04T16:42:55.953Z,1764866575.953307,94.529392,0.100000,0.100000
2025-12-04T16:42:55.967Z,1764866575.967898,94.543983,0.100000,0.100000
2025-12-04T16:42:56.015Z,1764866576.015413,94.591498,0.100000,0.100000
2025-12-04T16:42:56.023Z,1764866576.023497,94.599582,0.100000,0.100000
2025-12-04T16:42:56.064Z,1764866576.064192,94.640277,0.100000,0.100000
2025-12-04T16:42:56.086Z,1764866576.086545,94.662630,0.100000,0.100000
2025-12-04T16:42:56.100Z,1764866576.100735,94.676820,0.100000,0.100000
2025-12-04T16:42:56.133Z,1764866576.133608,94.709693,0.100000,0.100000
2025-12-04T16:42:56.172Z,1764866576.172199,94.748285,0.100000,0.100000
2025-12-04T16:42:56.172Z,1764866576.172199,94.748285,0.100000,0.100000
2025-12-04T16:42:56.188Z,1764866576.188046,94.764131,0.100000,0.100000
2025-12-04T16:42:56.221Z,1764866576.221831,94.797916,0.100000,0.100000
2025-12-04T16:42:56.251Z,1764866576.251744,94.827829,0.100000,0.100000
2025-12-04T16:42:56.304Z,1764866576.304159,94.880244,0.100000,0.100000
2025-12-04T16:42:56.304Z,1764866576.304159,94.880244,0.100000,0.100000
2025-12-04T16:42:56.354Z,1764866576.354177,94.930262,0.100000,0.100000
2025-12-04T16:42:56.354Z,1764866576.354177,94.930262,0.100000,0.100000
2025-12-04T16:42:56.420Z,1764866576.420317,94.996402,0.100000,0.100000
2025-12-04T16:42:56.422Z,1764866576.422340,94.998425,0.100000,0.100000
2025-12-04T16:42:56.422Z,1764866576.422340,94.998425,0.100000,0.100000
