timestamp_iso,timestamp_epoch,ground_truth_mps,student_mps,ground_truth_err_pct,student_err_pct
2025-12-09T15:28:23.219Z,1765294103.219562,5.200000,43.900000,1.904,
2025-12-09T15:28:23.269Z,1765294103.269562,5.270000,43.900000,1.854,
2025-12-09T15:28:23.319Z,1765294103.319562,5.360000,43.900000,1.792,
2025-12-09T15:28:23.369Z,1765294103.369562,5.440000,43.900000,1.740,
2025-12-09T15:28:23.419Z,1765294103.419562,5.500000,43.800000,1.702,
2025-12-09T15:28:23.469Z,1765294103.469562,5.540000,43.700000,1.678,
2025-12-09T15:28:23.519Z,1765294103.519562,5.560000,43.500000,1.666,
2025-12-09T15:28:23.569Z,1765294103.569562,5.590000,43.300000,1.648,
2025-12-09T15:28:23.619Z,1765294103.619562,5.610000,43.300000,1.636,
2025-12-09T15:28:23.669Z,1765294103.669562,5.650000,43.300000,1.613,
2025-12-09T15:28:23.719Z,1765294103.719562,5.680000,43.400000,1.596,
2025-12-09T15:28:23.769Z,1765294103.769562,5.700000,43.600000,1.585,
2025-12-09T15:28:23.819Z,1765294103.819562,5.710000,43.800000,1.579,
2025-12-09T15:28:23.869Z,1765294103.869562,5.720000,43.900000,1.574,
2025-12-09T15:28:23.919Z,1765294103.919562,5.730000,43.900000,1.568,
2025-12-09T15:28:23.969Z,1765294103.969562,5.730000,44.000000,1.568,
2025-12-09T15:28:24.019Z,1765294104.019562,5.710000,44.000000,1.579,
2025-12-09T15:28:24.069Z,1765294104.069562,5.690000,44.100000,1.591,
2025-12-09T15:28:24.119Z,1765294104.119562,5.680000,44.100000,1.596,
2025-12-09T15:28:24.169Z,1765294104.169562,5.680000,44.200000,1.596,
2025-12-09T15:28:24.219Z,1765294104.219562,5.670000,44.200000,1.602,
2025-12-09T15:28:24.269Z,1765294104.269562,5.670000,44.100000,1.602,
2025-12-09T15:28:24.319Z,1765294104.319562,5.660000,44.100000,1.607,
2025-12-09T15:28:24.369Z,1765294104.369562,5.560000,44.000000,1.666,
2025-12-09T15:28:24.419Z,1765294104.419562,5.460000,44.000000,1.727,
2025-12-09T15:28:24.469Z,1765294104.469562,5.400000,43.900000,1.766,
2025-12-09T15:28:24.519Z,1765294104.519562,5.360000,43.800000,1.792,
2025-12-09T15:28:24.569Z,1765294104.569562,5.330000,43.800000,1.813,
2025-12-09T15:28:24.619Z,1765294104.619562,5.300000,43.700000,1.833,
2025-12-09T15:28:24.669Z,1765294104.669562,5.280000,43.700000,1.847,
2025-12-09T15:28:24.719Z,1765294104.719562,5.300000,43.700000,1.833,
2025-12-09T15:28:24.769Z,1765294104.769562,5.330000,43.900000,1.813,
2025-12-09T15:28:24.819Z,1765294104.819562,5.350000,44.000000,1.799,
2025-12-09T15:28:24.869Z,1765294104.869562,5.360000,44.100000,1.792,
2025-12-09T15:28:24.919Z,1765294104.919562,5.370000,44.100000,1.786,
2025-12-09T15:28:24.969Z,1765294104.969562,5.380000,44.200000,1.779,
2025-12-09T15:28:25.019Z,1765294105.019562,5.390000,44.200000,1.773,
2025-12-09T15:28:25.069Z,1765294105.069562,5.440000,44.300000,1.740,
2025-12-09T15:28:25.119Z,1765294105.119562,5.500000,44.200000,1.702,
2025-12-09T15:28:25.169Z,1765294105.169562,5.550000,44.200000,1.672,
2025-12-09T15:28:25.219Z,1765294105.219562,5.570000,44.200000,1.660,
2025-12-09T15:28:25.269Z,1765294105.269562,5.600000,44.200000,1.642,
2025-12-09T15:28:25.319Z,1765294105.319562,5.620000,44.200000,1.630,
2025-12-09T15:28:25.369Z,1765294105.369562,5.630000,44.200000,1.625,
2025-12-09T15:28:25.419Z,1765294105.419562,5.660000,44.200000,1.607,
2025-12-09T15:28:25.469Z,1765294105.469562,5.680000,44.200000,1.596,
